date_time	id	temperature	humidity	photoluminescence
2018-12-11 13:08:59	141744	81.6286	0.5254	32.0871
2018-12-11 13:09:00	141745	81.6286	0.5254	31.6869
2018-12-11 13:09:02	141746	81.6286	0.5254	31.4323
2018-12-11 13:09:04	141747	81.6286	0.5254	33.324
2018-12-11 13:09:06	141748	81.6286	0.5254	31.978
2018-12-11 13:09:08	141749	81.6286	0.5254	31.1049
2018-12-11 13:09:10	141750	81.6286	0.5254	31.3595
2018-12-11 13:09:11	141751	81.6286	0.5254	31.4323
2018-12-11 13:09:13	141752	81.6286	0.5254	31.6142
2018-12-11 13:09:15	141753	81.6286	0.5254	31.4323
2018-12-11 13:09:17	141754	81.6286	0.5254	30.7774
2018-12-11 13:09:19	141755	81.6286	0.5254	31.2868
2018-12-11 13:09:21	141756	81.6286	0.5254	31.1776
2018-12-11 13:09:23	141757	81.6286	0.5254	31.7233
2018-12-11 13:09:24	141758	81.6286	0.5254	31.0321
2018-12-11 13:09:26	141759	81.6286	0.5254	31.6142
2018-12-11 13:09:28	141760	81.6286	0.5254	32.5964
2018-12-11 13:09:30	141761	81.6286	0.5254	32.9966
2018-12-11 13:09:32	141762	81.6286	0.5254	33.2513
2018-12-11 13:09:34	141763	81.6286	0.5254	33.8333
2018-12-11 13:09:36	141764	81.6286	0.5254	33.8333
2018-12-11 13:09:37	141765	81.6286	0.5254	34.3063
2018-12-11 13:09:39	141766	81.6286	0.5254	34.9975
2018-12-11 13:09:41	141767	81.6286	0.5254	34.7428
2018-12-11 13:09:43	141768	81.6286	0.5254	33.9061
2018-12-11 13:09:45	141769	81.6286	0.5254	34.379
2018-12-11 13:09:47	141770	81.6286	0.5254	33.033
2018-12-11 13:09:49	141771	81.6286	0.5254	32.7056
2018-12-11 13:09:50	141772	81.6286	0.5254	33.2876
2018-12-11 13:09:52	141773	81.6286	0.5254	33.797
2018-12-11 13:09:54	141774	81.6286	0.5254	33.5787
2018-12-11 13:09:56	141775	81.6286	0.5254	32.742
2018-12-11 13:09:58	141776	81.6286	0.5254	32.742
2018-12-11 13:10:00	141777	81.6286	0.5254	33.4332
2018-12-11 13:10:01	141778	81.6286	0.5254	33.3968
2018-12-11 13:10:03	141779	81.6286	0.5254	32.1963
2018-12-11 13:10:05	141780	81.6286	0.5254	31.5778
2018-12-11 13:10:07	141781	81.6286	0.5254	32.1963
2018-12-11 13:10:09	141782	81.6286	0.5254	31.7961
2018-12-11 13:10:11	141783	81.6286	0.5254	31.9052
2018-12-11 13:10:13	141784	81.6286	0.5254	32.1599
2018-12-11 13:10:14	141785	81.6286	0.5254	33.4695
2018-12-11 13:10:16	141786	81.6286	0.5254	33.4695
2018-12-11 13:10:18	141787	81.6286	0.5254	32.8147
2018-12-11 13:10:20	141788	81.6286	0.5254	32.4873
2018-12-11 13:10:22	141789	81.6286	0.5254	32.6328
2018-12-11 13:10:24	141790	81.6286	0.5254	33.7242
2018-12-11 13:10:26	141791	81.6286	0.5254	34.088
2018-12-11 13:10:27	141792	81.6286	0.5254	34.4154
2018-12-11 13:10:29	141793	81.6286	0.5254	33.6514
2018-12-11 13:10:31	141794	81.6286	0.5254	33.324
2018-12-11 13:10:33	141795	81.6286	0.5254	34.1244
2018-12-11 13:10:38	141796	81.6286	0.5254	33.2149
2018-12-11 13:10:40	141797	81.6286	0.5254	32.5237
2018-12-11 13:10:42	141798	81.6286	0.5254	31.7233
2018-12-11 13:10:44	141799	81.6286	0.5254	32.0871
2018-12-11 13:10:46	141800	81.6286	0.5254	32.6328
2018-12-11 13:10:48	141801	81.6286	0.5254	33.2876
2018-12-11 13:10:50	141802	81.6286	0.5254	34.6701
2018-12-11 13:10:51	141803	81.6286	0.5254	33.5059
2018-12-11 13:10:53	141804	81.6286	0.5254	33.6878
